"","caseid","weight","inputzip","county_fips","NCHS_Code_2013","USR_Classification","HRSA_Classification","Census_Classification","CountyName_Census","MO_Region","votereg","treat_group","QA","QB","consent","POLS001","POLS002","POLS007","POLS003","POLS004","POLS005","POLS006","POLS008","POLS009","POLS010","POLS010_t","POLS011","POLS012","POLS013","POLS014","POLS015","POLS016","POLS017","POLS018","POLS019","POLS020","POLS021","POLS022","POLS023","POLS024","POLS025","POLS026","POLS027","POLS028","POLS029","POLS030","POLS031","POLS032","POLS033","POLS034","POLS035","POLS036","EDU001","EDU002","EDU002_t","EDU003rule","EDU004rule","EDU005rule","EDU006rule","EDU007rule","EDU008rule","EDU009rule","EDU010rule","EDU011rule","EDU012","EDU013","EDU014","EDU015","EDU016","EDU017","EDU018","birthyr","agegroup","gender","race","educ","marstat","employ","faminc_new","incgroup","pid3","pid7","presvote16post","presvote20post","inputstate","ideo5","newsint","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","ownhome","starttime","endtime"
"657",1913363543,0.755454812023531,63130,29189,2,3,3,1,"St. Louis MO",6,1,1,1,1,1,3,4,4,3,2,2,2,2,2,2,"__NA__",4,3,4,4,4,NA,4,2,2,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,4,"__NA__",72,82,54,31639,37437,66942,39920,38388,50133,1,2,NA,1,1,1,1,1980,3,2,3,5,1,1,8,2,1,2,1,1,29,3,1,2,5,2,2,6,1,2022-08-12 20:09:55,2022-08-12 20:19:26
"658",1914484713,0.884260445503887,63301,29183,2,3,3,1,"St. Charles MO",6,1,2,1,1,1,2,NA,NA,NA,3,3,3,4,5,4,"__NA__",3,3,5,5,NA,5,4,NA,NA,NA,2,2,1,1,3,NA,1,1,1,1,1,1,1,1,NA,2,2,3,"__NA__",36,40,41,46088,46088,38648,27594,29294,38435,3,1,1,3,3,2,2,1985,3,2,8,3,5,1,3,1,3,3,6,1,29,2,3,11,6,2,4,6,2,2022-08-12 20:09:38,2022-08-12 20:31:48
"659",1914420959,1.31425837819005,64083,29037,2,3,3,1,"Cass MO",5,1,2,3,2,1,4,NA,NA,NA,5,2,5,1,3,4,"__NA__",4,3,2,3,NA,2,2,NA,NA,NA,2,3,3,2,2,NA,2,2,2,2,2,2,2,2,NA,1,1,1,"__NA__",71,64,50,34964,32120,36507,28283,30608,34175,1,1,1,2,2,1,1,1979,3,1,1,6,1,1,9,2,2,7,2,6,29,4,3,1,1,1,1,1,2,2022-08-12 20:28:42,2022-08-12 20:34:51
"660",1914509177,0.869394933955667,63012,29099,2,3,3,1,"Jefferson MO",6,1,1,2,1,1,2,4,4,4,4,4,4,2,2,1,"__NA__",4,4,4,4,4,NA,3,3,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,4,"__NA__",70,70,70,50127,50339,50552,34821,38435,50127,1,3,NA,1,1,2,2,1952,1,2,1,2,3,5,6,2,1,1,1,1,29,3,1,11,6,2,3,6,1,2022-08-12 20:24:10,2022-08-12 20:36:48
"661",1914509143,1.29890198341735,65109,29051,4,2,2,1,"Cole MO",1,1,2,2,1,1,2,NA,NA,NA,3,2,4,2,2,1,"__NA__",2,2,3,2,NA,2,2,NA,NA,NA,3,3,3,1,2,NA,1,2,1,3,1,3,1,2,NA,3,2,4,"__NA__",40,61,70,51200,62820,68995,40460,54514,58560,3,1,1,1,2,3,2,1944,1,2,1,2,1,5,5,1,3,3,1,1,29,3,1,2,5,2,2,2,1,2022-08-12 20:23:52,2022-08-12 20:38:31
"662",1914509761,1.22394330167324,63501,29001,5,1,1,1,"Adair MO",1,1,1,2,1,1,2,2,4,3,4,3,4,2,2,2,"__NA__",4,3,2,2,3,NA,4,2,1,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",24,51,69,35819,44225,53363,27778,30702,29971,1,1,NA,1,1,3,2,1984,3,1,1,4,6,1,4,1,1,1,1,1,29,2,1,9,6,2,4,7,2,2022-08-12 20:31:51,2022-08-12 20:40:55
"663",1913705955,0.517497322522799,64110,29095,1,4,2,1,"Jackson MO",5,1,2,1,1,1,1,NA,NA,NA,1,1,5,2,5,1,"__NA__",4,4,1,1,NA,5,5,NA,NA,NA,3,3,1,1,3,NA,3,3,1,1,1,3,1,3,NA,2,1,1,"__NA__",50,50,75,61865,76459,100254,63135,62183,50444,1,1,1,1,1,1,1,1971,2,2,2,2,1,7,1,1,1,1,7,1,29,5,1,1,2,1,1,1,2,2022-08-12 18:00:49,2022-08-13 03:47:30
"664",1914048299,0.89408081238758,65779,29085,6,1,1,2,"Hickory MO",3,1,2,1,1,1,1,NA,NA,NA,3,3,4,2,2,2,"__NA__",2,3,5,5,NA,3,2,NA,NA,NA,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",41,52,65,67467,86507,84851,61672,67467,72434,1,1,1,1,1,1,2,1967,2,2,1,4,6,7,9,2,1,1,1,1,29,3,2,11,6,2,3,6,1,2022-08-12 20:36:27,2022-08-12 20:45:36
"665",1914509841,0.271648078363366,63109,29510,1,4,2,1,"St. Louis city MO",6,1,1,1,1,1,2,2,3,3,4,4,4,2,2,1,"__NA__",3,3,3,3,4,NA,4,4,4,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",21,33,37,33120,36947,38435,26530,27380,32057,1,1,NA,1,3,2,1,1973,2,2,1,2,3,6,2,1,1,1,1,1,29,1,1,10,6,2,3,8,2,2022-08-12 20:32:52,2022-08-12 20:49:10
"666",1914502943,0.564547706568734,63857,29069,5,1,1,2,"Dunklin MO",4,1,1,2,1,1,2,3,4,4,4,4,4,2,2,4,"__NA__",1,4,2,3,3,NA,4,2,2,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,3,2,NA,2,3,"__NA__",21,42,52,39276,53279,62500,39959,51571,73429,1,2,NA,2,1,2,1,1942,1,2,1,2,1,5,5,1,1,1,1,1,29,1,1,1,5,2,3,6,1,2022-08-12 20:16:47,2022-08-12 20:51:10
"667",1914510335,0.789157002791927,64078,29037,2,3,3,1,"Cass MO",5,1,1,2,1,1,3,3,3,4,2,3,2,1,3,1,"__NA__",4,4,3,3,3,NA,2,3,3,2,NA,NA,NA,NA,NA,3,2,2,1,1,1,3,3,2,3,NA,2,4,"__NA__",31,52,51,31798,34492,35453,30702,33626,34722,1,2,NA,2,1,2,1,1985,3,2,1,3,1,1,4,1,2,6,2,2,29,3,1,1,5,2,2,1,2,2022-08-12 20:39:00,2022-08-12 20:52:56
"668",1914518681,2.02302326358452,63108,29510,1,4,2,1,"St. Louis city MO",6,1,2,2,1,1,1,NA,NA,NA,2,2,1,2,2,4,"__NA__",2,2,4,4,NA,2,2,NA,NA,NA,1,3,1,3,2,NA,1,2,1,1,1,3,1,2,NA,2,2,1,"__NA__",30,11,12,43537,44600,43962,38222,37863,37797,1,3,1,2,1,2,1,1968,2,1,2,5,5,1,11,3,1,2,1,1,29,3,1,1,4,1,2,1,1,2022-08-12 20:42:23,2022-08-12 20:55:18
"669",1914510425,1.18716289847471,65078,29141,6,1,1,2,"Morgan MO",3,1,2,2,2,1,4,NA,NA,NA,1,2,2,1,1,1,"__NA__",4,3,2,3,NA,2,2,NA,NA,NA,2,1,1,1,2,NA,3,3,1,1,1,3,3,3,NA,3,2,2,"__NA__",39,58,55,60255,55153,66420,64507,64932,68121,1,3,3,3,3,3,2,1965,2,2,1,2,6,7,8,2,2,7,2,2,29,3,2,2,4,2,2,2,1,2022-08-12 20:40:01,2022-08-12 20:55:30
"670",1914535431,2.05361686087991,65444,29215,6,1,1,2,"Texas MO",4,1,2,1,1,1,3,NA,NA,NA,3,2,2,1,3,2,"__NA__",4,4,2,3,NA,4,2,NA,NA,NA,2,2,1,1,2,NA,2,2,3,3,3,2,2,2,NA,1,1,1,"__NA__",56,60,68,62429,46107,79235,50205,62842,78552,1,2,1,1,1,1,1,1970,2,1,1,2,1,6,2,1,3,3,2,2,29,3,1,12,3,1,1,1,1,2022-08-12 20:59:23,2022-08-12 21:27:24
"671",1914427817,2.46194204893648,64152,29165,2,3,3,1,"Platte MO",5,1,1,1,1,1,4,3,2,2,2,2,1,1,5,1,"__NA__",4,3,4,3,4,NA,3,2,1,4,NA,NA,NA,NA,NA,2,3,2,1,1,1,3,1,2,3,NA,2,1,"__NA__",59,42,31,61134,53279,66940,42350,42008,50546,1,2,NA,2,2,1,2,1965,2,1,2,5,6,2,12,3,3,4,7,1,29,3,1,2,2,2,1,2,1,2022-08-12 21:09:37,2022-08-12 21:34:17
"672",1913364029,0.321182065634967,63121,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,2,NA,NA,NA,4,3,4,2,2,3,"__NA__",3,4,4,3,NA,4,3,NA,NA,NA,3,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,3,"__NA__",30,40,45,35061,42988,43598,32927,38720,40244,3,3,2,1,1,2,1,1995,4,1,1,6,5,9,11,3,1,1,1,1,29,1,1,9,6,2,4,7,2,2022-08-12 21:33:20,2022-08-12 21:45:04
"673",1913364037,0.473412539662697,64110,29095,1,4,2,1,"Jackson MO",5,1,1,1,1,1,3,3,4,4,4,3,4,2,2,2,"__NA__",5,5,3,5,2,NA,3,2,3,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,1,"__NA__",30,34,40,40830,35535,42273,35133,29188,38621,1,3,NA,1,1,2,1,1992,3,2,1,5,1,1,7,2,1,2,1,1,29,1,1,10,6,2,4,7,1,2022-08-12 18:56:48,2022-08-12 22:10:48
"674",1914577279,1.38935005669889,64639,29033,6,1,1,2,"Carroll MO",2,1,2,2,1,1,2,NA,NA,NA,3,3,4,2,2,4,"__NA__",2,3,2,3,NA,3,2,NA,NA,NA,1,3,1,1,2,NA,1,1,1,1,1,3,1,2,NA,2,2,2,"__NA__",30,60,69,36312,43965,58846,35037,36737,51831,1,1,3,1,1,2,2,1953,1,1,1,2,1,2,4,1,1,1,1,1,29,3,1,11,5,1,1,3,1,2022-08-12 21:45:15,2022-08-12 21:53:55
"675",1913363375,0.3011765577641,65807,29077,3,2,2,1,"Greene MO",3,1,1,2,1,1,1,2,4,4,4,4,4,2,2,3,"__NA__",2,2,3,4,3,NA,4,2,2,2,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,2,"__NA__",25,20,33,35215,29138,45359,30364,26088,40271,1,1,NA,1,1,2,1,1976,2,1,3,3,2,1,7,2,1,1,1,1,29,1,1,9,6,2,4,7,1,2022-08-12 21:42:58,2022-08-12 21:55:05
"676",1914587207,1.11237151622368,63825,29207,6,1,1,2,"Stoddard MO",4,1,1,1,1,1,4,2,2,1,1,2,1,1,1,1,"__NA__",4,3,3,2,2,NA,1,2,1,4,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,1,2,1,NA,1,2,"__NA__",25,44,51,61769,91425,93980,41667,60307,72003,1,2,NA,1,2,2,2,1997,4,1,1,2,1,1,5,1,2,7,2,2,29,4,1,1,5,1,1,2,1,2022-08-12 22:03:11,2022-08-12 22:13:00
"677",1914609037,1.79750341398933,65791,29149,6,1,1,2,"Oregon MO",4,1,2,2,1,1,4,NA,NA,NA,2,3,2,1,1,1,"__NA__",4,4,3,2,NA,1,1,NA,NA,NA,2,1,1,2,2,NA,2,2,2,1,1,2,1,2,NA,1,2,2,"__NA__",25,40,40,34495,54645,75478,35861,51571,63183,1,1,1,2,2,2,1,1970,2,1,1,2,1,5,6,2,2,7,2,2,29,4,1,1,4,1,1,2,2,2022-08-12 22:23:26,2022-08-12 22:32:58
"678",1914613095,0.248499947915644,64155,29047,2,3,3,1,"Clay MO",5,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,"__NA__",2,3,2,3,4,NA,3,3,3,4,NA,NA,NA,NA,NA,2,1,2,1,1,1,2,2,2,2,NA,1,1,"__NA__",63,52,79,69223,53934,78393,42938,63180,82170,1,1,NA,1,1,1,1,1984,3,2,2,2,5,1,4,1,2,6,1,1,29,3,1,11,4,1,1,5,2,2022-08-12 22:26:58,2022-08-12 22:43:34
"679",1913903807,0.397182858727764,65714,29043,3,2,2,1,"Christian MO",3,1,2,1,1,1,2,NA,NA,NA,4,4,4,2,2,5,"Climate change",2,2,2,3,NA,2,3,NA,NA,NA,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",61,49,60,36203,39391,62563,30250,34714,48958,1,2,2,1,1,2,2,1958,2,2,1,5,1,5,97,NA,1,1,1,1,29,1,1,1,2,1,1,1,1,2022-08-12 22:32:31,2022-08-12 22:44:15
"680",1914334835,0.845319914701768,65202,29019,4,2,2,1,"Boone MO",1,1,2,1,1,1,1,NA,NA,NA,4,4,4,2,2,4,"__NA__",2,2,2,5,NA,2,2,NA,NA,NA,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",70,60,70,45000,45000,50000,35000,35000,40000,1,2,2,1,1,2,1,1963,2,2,1,3,5,1,5,1,1,1,1,1,29,2,1,9,6,2,4,7,1,2022-08-12 19:57:02,2022-08-13 13:13:22
"681",1914616581,0.625003385315724,63143,29189,2,3,3,1,"St. Louis MO",6,1,1,2,2,1,3,4,3,3,4,4,4,2,2,5,"To stop crime",4,4,3,3,4,NA,3,2,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,3,1,1,2,NA,2,1,"__NA__",46,41,45,34354,39321,29387,33113,40563,30629,2,2,NA,1,1,2,1,1969,2,2,1,2,1,6,5,1,1,1,1,1,29,3,1,1,4,2,1,3,2,2022-08-12 22:50:47,2022-08-12 23:00:27
"682",1913363831,0.271648078363366,63303,29183,2,3,3,1,"St. Charles MO",6,1,1,1,1,1,2,2,4,4,4,4,4,2,2,4,"__NA__",2,3,2,4,3,NA,4,2,2,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,3,1,3,2,NA,2,2,"__NA__",49,29,37,33613,24160,34314,21359,20658,19958,1,3,NA,1,1,2,1,1967,2,2,1,2,6,1,12,3,1,1,1,1,29,1,2,11,6,2,4,7,1,2022-08-12 22:55:56,2022-08-12 23:09:49
"683",1914642299,1.41684042168274,65644,29225,3,2,2,2,"Webster MO",3,1,1,3,1,1,1,3,3,4,4,4,3,2,2,1,"__NA__",3,4,4,4,3,NA,4,3,4,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,2,3,1,2,NA,2,1,"__NA__",23,50,45,37437,40926,59645,35216,41878,55520,1,1,NA,1,1,3,1,1995,4,2,1,3,5,1,2,1,1,2,7,1,29,2,1,10,6,2,4,7,2,2022-08-12 23:12:19,2022-08-12 23:17:34
"684",1914641975,7.07576457036084,63965,29035,6,1,1,2,"Carter MO",4,1,2,2,1,1,3,NA,NA,NA,4,4,4,4,5,1,"__NA__",4,4,3,5,NA,3,2,NA,NA,NA,2,2,1,1,2,NA,2,2,3,3,3,3,2,2,NA,1,1,3,"__NA__",37,59,37,44468,62325,82283,37317,47821,51120,1,1,3,1,1,2,1,1953,1,1,1,2,1,5,11,3,3,3,1,3,29,3,3,1,3,1,2,1,1,2022-08-12 23:08:45,2022-08-12 23:24:57
"685",1913363127,0.741490526795779,63138,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,3,NA,NA,NA,2,3,5,2,2,1,"__NA__",4,4,2,3,NA,3,4,NA,NA,NA,2,2,1,1,3,NA,1,3,1,1,1,3,1,3,NA,2,2,1,"__NA__",51,69,60,68497,59028,77652,65972,64710,66288,1,1,3,1,1,2,1,1960,2,2,2,6,3,1,7,2,1,2,1,1,29,3,4,1,2,1,1,2,2,2022-08-12 23:15:42,2022-08-12 23:29:50
"686",1914663523,0.772143929504925,64658,29115,6,1,1,2,"Linn MO",1,1,1,1,1,1,5,2,2,2,5,5,5,4,5,1,"__NA__",3,3,3,3,5,NA,3,1,2,1,NA,NA,NA,NA,NA,5,1,3,1,1,1,3,3,1,2,NA,2,3,"__NA__",48,58,69,63452,76958,83756,58693,68528,80584,1,2,NA,1,1,3,1,1974,2,2,1,2,2,2,2,1,2,7,2,2,29,3,3,11,5,2,2,5,2,2022-08-12 23:31:47,2022-08-12 23:40:27
"687",1913363861,0.794006539527767,63111,29510,1,4,2,1,"St. Louis city MO",6,1,2,2,1,1,4,NA,NA,NA,2,5,3,1,5,5,"complete reform of nearly all public services and those in Top positions of each.",4,4,4,5,NA,4,4,NA,NA,NA,2,2,1,1,2,NA,1,2,1,1,1,3,1,1,NA,2,2,1,"__NA__",55,65,47,28382,41667,48007,24434,45592,52234,1,2,3,3,3,2,1,1969,2,2,1,1,3,2,3,1,2,6,7,6,29,3,2,1,6,2,3,3,3,2022-08-12 23:41:45,2022-08-13 00:06:23
"688",1914669747,0.813960162063075,65536,29105,5,1,1,2,"Laclede MO",3,1,1,3,2,1,4,2,3,2,2,2,2,1,1,1,"__NA__",4,4,3,3,3,NA,2,3,3,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,6,"__NA__",12,31,31,35861,39959,50205,27664,29372,36885,1,1,NA,1,2,2,2,1968,2,2,1,2,1,7,6,2,2,7,2,6,29,3,2,1,6,1,1,2,1,2022-08-12 23:54:29,2022-08-13 00:06:29
"689",1914690695,0.31385987433764,63303,29183,2,3,3,1,"St. Charles MO",6,1,2,2,1,1,4,NA,NA,NA,1,3,1,1,1,1,"__NA__",4,3,3,3,NA,1,2,NA,NA,NA,2,1,2,3,2,NA,2,2,2,2,1,2,2,2,NA,1,2,2,"__NA__",66,48,56,74927,55921,88816,49342,43860,54094,1,1,1,2,2,1,2,1958,2,1,1,6,1,1,12,3,2,7,2,2,29,5,1,2,2,2,1,2,1,2022-08-13 00:12:16,2022-08-13 00:25:27
"690",1913363803,1.03910783146543,65711,29229,6,1,1,2,"Wright MO",3,1,1,2,1,1,4,4,2,2,2,3,2,1,1,1,"__NA__",4,3,1,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,1,2,2,2,2,3,2,2,2,3,NA,2,5,"__NA__",48,51,25,37437,61231,72970,33629,49810,56472,3,1,NA,2,2,2,1,1964,2,2,1,2,1,1,5,1,3,5,2,2,29,4,1,1,2,1,1,1,1,2022-08-13 00:12:35,2022-08-13 00:25:35
"691",1913363829,0.439681216597363,64126,29095,1,4,2,1,"Jackson MO",5,1,1,2,1,1,2,2,3,3,4,3,4,2,3,1,"__NA__",3,3,4,4,4,NA,2,2,3,4,NA,NA,NA,NA,NA,3,1,3,1,1,1,3,1,2,2,NA,1,2,"__NA__",15,34,59,25664,28684,49819,27476,29891,39855,1,3,NA,3,1,2,2,1968,2,2,1,1,1,7,4,1,3,3,5,1,29,3,1,2,5,2,2,1,1,2022-08-13 00:40:06,2022-08-13 00:46:49
"692",1913726617,1.11488865622319,64055,29095,1,4,2,1,"Jackson MO",5,1,1,1,1,1,4,4,5,3,3,4,1,1,1,1,"__NA__",4,4,4,4,4,NA,2,1,1,3,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,2,NA,2,1,"__NA__",51,45,46,68348,67251,77485,44225,44379,54183,2,1,NA,2,2,2,2,1961,2,1,1,3,1,5,9,2,3,5,2,2,29,4,1,1,3,2,2,4,1,2022-08-13 00:38:55,2022-08-13 00:52:34
"693",1913363249,3.01041577045186,63130,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,2,NA,NA,NA,2,5,5,2,2,5,"Crime",4,4,3,3,NA,3,2,NA,NA,NA,2,2,1,1,3,NA,1,2,2,1,1,1,1,2,NA,3,2,4,"__NA__",2,46,97,58737,58524,118898,53635,51934,82759,1,1,1,1,1,1,1,1952,1,2,2,2,1,5,2,1,1,1,1,1,29,3,3,1,2,2,1,6,1,2022-08-13 00:39:31,2022-08-13 01:07:15
"694",1913363369,0.371224752824636,65202,29019,4,2,2,1,"Boone MO",1,1,1,1,1,1,4,4,3,3,2,4,1,1,1,1,"__NA__",4,4,4,3,4,NA,3,2,1,3,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,1,NA,1,2,"__NA__",70,40,40,53617,54569,52982,30774,30774,41244,3,1,NA,2,2,2,3,1957,1,1,3,3,1,1,97,NA,3,4,2,2,29,5,1,1,1,1,1,1,1,2022-08-13 00:43:31,2022-08-13 01:12:03
"695",1913707537,1.23956484593516,63011,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,4,NA,NA,NA,2,2,2,1,1,1,"__NA__",4,3,4,3,NA,2,2,NA,NA,NA,2,1,3,1,2,NA,2,2,1,1,1,2,1,2,NA,1,1,1,"__NA__",58,35,31,63839,51747,55444,40995,35954,30914,1,2,1,2,2,1,2,1968,2,1,1,3,1,1,11,3,2,7,2,2,29,4,1,1,1,1,1,1,1,2022-08-13 01:12:49,2022-08-13 01:24:26
"696",1913921761,1.13968243817344,65686,29209,5,1,1,2,"Stone MO",3,1,1,1,1,1,4,4,2,1,1,2,1,1,1,5,"Prohibit teaching Critical Race Theory in schools and prohibit teaching LGB and transgender in schools.",3,3,2,5,2,NA,2,3,3,3,NA,NA,NA,NA,NA,1,2,2,3,3,1,2,2,2,3,NA,2,2,"__NA__",36,26,25,35565,44281,55535,24510,29825,35990,3,3,NA,2,2,2,4,1953,1,2,1,6,1,5,8,2,2,6,2,2,29,4,1,1,1,1,1,1,1,2022-08-13 01:06:17,2022-08-13 01:32:04
"697",1914750425,0.528222765744268,64138,29095,1,4,2,1,"Jackson MO",5,1,1,2,1,1,4,4,3,3,3,4,3,4,3,3,"__NA__",3,3,4,3,4,NA,3,1,2,4,NA,NA,NA,NA,NA,4,1,2,1,1,1,3,1,3,2,NA,1,4,"__NA__",38,57,70,33938,43011,48387,24866,33938,44691,2,1,NA,1,1,1,1,1989,3,2,1,2,1,1,11,3,1,2,2,2,29,3,3,12,6,2,4,6,1,2022-08-13 02:00:15,2022-08-13 02:12:37
"698",1913967853,1.05394430590316,65802,29077,3,2,2,1,"Greene MO",3,1,2,1,1,1,1,NA,NA,NA,2,3,4,2,2,2,"__NA__",1,2,1,2,NA,2,2,NA,NA,NA,1,3,1,1,3,NA,1,1,1,1,1,1,1,3,NA,2,2,4,"__NA__",41,30,36,36416,30251,50446,26424,22598,37479,1,2,2,1,1,3,1,1954,1,2,1,6,1,5,11,3,1,2,1,1,29,3,1,1,2,1,1,1,1,2022-08-13 02:01:37,2022-08-13 02:13:52
"699",1914765113,0.615569314085619,65026,29131,6,1,1,2,"Miller MO",3,1,2,3,1,1,4,NA,NA,NA,4,4,2,1,1,5,"Taxes",4,5,4,4,NA,4,4,NA,NA,NA,2,2,1,1,2,NA,2,2,1,1,1,1,1,2,NA,2,1,3,"__NA__",51,50,50,62183,65673,75942,60279,61865,66624,1,1,1,2,1,1,1,1984,3,2,1,2,5,7,4,1,3,5,7,6,29,6,3,11,3,2,2,3,2,2022-08-13 02:15:56,2022-08-13 02:22:54
"700",1913971771,0.842643233311606,65682,29057,6,1,1,2,"Dade MO",3,1,1,2,1,1,1,1,4,4,4,3,4,2,2,2,"__NA__",2,3,4,3,3,NA,4,4,2,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,3,3,1,2,NA,2,2,"__NA__",35,45,46,45765,55595,65232,33811,42000,62500,1,2,NA,1,1,2,1,1960,2,2,1,3,1,1,6,2,1,1,1,1,29,3,1,2,4,2,3,7,1,2022-08-13 02:10:31,2022-08-13 02:29:17
"701",1914755185,0.426244527063313,63128,29189,2,3,3,1,"St. Louis MO",6,1,1,1,1,1,4,4,2,2,2,2,1,1,1,3,"__NA__",4,2,3,3,2,NA,2,4,2,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,1,NA,1,1,"__NA__",60,50,41,55240,36744,40404,35669,30303,30934,1,1,NA,2,2,2,2,1977,2,2,1,5,1,7,12,3,2,7,7,2,29,5,1,1,2,1,1,1,1,2022-08-13 02:09:03,2022-08-13 02:31:25
"702",1911491441,1.44349479964667,64132,29095,1,4,2,1,"Jackson MO",5,1,2,2,1,1,3,NA,NA,NA,2,2,5,2,2,1,"__NA__",3,3,3,3,NA,2,2,NA,NA,NA,1,1,1,1,3,NA,1,2,1,1,1,1,1,2,NA,3,2,2,"__NA__",64,70,72,78202,67118,75431,48645,45471,53264,1,1,1,1,1,1,1,1960,2,1,1,4,3,6,3,1,1,2,2,2,29,6,2,2,5,2,1,3,2,2022-08-13 01:11:17,2022-08-13 14:47:56
"703",1914806199,0.326205529414725,63857,29069,5,1,1,2,"Dunklin MO",4,1,2,1,1,1,1,NA,NA,NA,2,2,2,2,2,2,"__NA__",4,4,4,4,NA,3,4,NA,NA,NA,3,3,1,3,2,NA,2,2,2,2,1,1,1,1,NA,2,1,3,"__NA__",70,72,93,51535,34722,17544,37646,18609,24123,2,1,1,1,1,1,1,1979,3,2,2,3,5,1,3,1,1,1,1,1,29,5,1,3,3,1,1,1,2,2022-08-13 03:38:18,2022-08-13 03:52:09
"704",1913363093,0.586710693855237,63136,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,2,NA,NA,NA,4,4,4,2,2,1,"__NA__",4,4,5,5,NA,4,4,NA,NA,NA,3,2,1,1,3,NA,3,3,1,1,1,1,1,1,NA,2,1,6,"__NA__",69,51,58,37797,35884,47788,25467,37797,50339,3,1,1,1,1,3,1,1971,2,2,2,4,5,2,5,1,1,1,1,1,29,2,2,1,5,1,1,3,1,2022-08-13 03:56:49,2022-08-13 04:20:48
"705",1914822885,0.95171214976474,65202,29019,4,2,2,1,"Boone MO",1,1,1,2,1,1,4,4,4,2,5,5,5,1,1,1,"__NA__",4,4,4,3,3,NA,3,2,2,4,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,3,2,NA,1,2,"__NA__",48,50,40,46836,46766,47348,35452,36616,45770,1,1,NA,2,2,1,1,1991,3,2,1,3,1,7,4,1,5,4,1,6,29,6,2,11,5,2,3,6,2,2022-08-13 04:12:17,2022-08-13 04:28:48
"706",1913966825,1.29520670546023,65632,29105,5,1,1,2,"Laclede MO",3,1,2,2,1,1,2,NA,NA,NA,3,4,4,2,2,2,"__NA__",3,3,2,2,NA,3,4,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",17,30,41,32482,42261,58630,23766,32057,43112,1,1,1,1,1,2,2,1957,1,1,1,2,3,6,2,1,4,3,1,1,29,2,1,11,6,2,3,1,2,2022-08-13 04:08:48,2022-08-13 04:41:15
"707",1914837495,2.01115369878476,65203,29019,4,2,2,1,"Boone MO",1,1,2,3,2,1,4,NA,NA,NA,4,4,4,4,3,1,"__NA__",3,3,2,3,NA,3,4,NA,NA,NA,2,2,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,1,1,"__NA__",46,67,60,27930,37281,44225,25950,31798,40205,1,1,1,1,1,2,1,1989,3,2,2,2,5,2,2,1,1,2,1,4,29,3,3,1,5,2,3,3,2,2022-08-13 04:47:18,2022-08-13 04:59:19
"708",1914838479,1.10145734627079,64109,29095,1,4,2,1,"Jackson MO",5,1,2,3,1,1,2,NA,NA,NA,3,5,4,2,5,1,"__NA__",3,5,4,3,NA,3,4,NA,NA,NA,1,3,1,1,2,NA,1,3,1,1,1,3,1,3,NA,2,2,1,"__NA__",31,50,67,28560,34768,38907,24834,28560,36424,1,3,1,2,1,3,1,1978,3,1,1,3,3,4,1,1,1,2,7,1,29,3,2,1,3,1,2,3,2,2022-08-13 04:59:02,2022-08-13 05:07:44
